title="2D heat conduction problem"
variables="x","y","T"
2.63,1.92,37.354
2.63,1.93,37.216
2.63,1.94,37.075
2.63,1.95,36.929
2.63,1.96,36.78
2.63,1.97,36.628
2.63,1.98,36.471
2.63,1.99,36.311
2.63,2,36.148
2.63,2.01,35.98
2.63,2.02,35.81
2.63,2.03,35.635
2.63,2.04,35.457
2.63,2.05,35.276
2.63,2.06,35.091
2.63,2.07,34.902
2.63,2.08,34.71
2.63,2.09,34.514
2.63,2.1,34.315
2.63,2.11,34.113
2.63,2.12,33.907
2.63,2.13,33.698
2.63,2.14,33.485
2.63,2.15,33.27
2.63,2.16,33.05
2.63,2.17,32.828
2.63,2.18,32.602
2.63,2.19,32.373
2.63,2.2,32.14
2.63,2.21,31.905
2.63,2.22,31.666
2.63,2.23,31.424
2.63,2.24,31.179
2.63,2.25,30.931
2.63,2.26,30.68
2.63,2.27,30.425
2.63,2.28,30.168
2.63,2.29,29.908
2.63,2.3,29.644
2.63,2.31,29.378
2.63,2.32,29.109
2.63,2.33,28.836
2.63,2.34,28.561
2.63,2.35,28.283
2.63,2.36,28.003
2.63,2.37,27.719
2.63,2.38,27.433
2.63,2.39,27.144
2.63,2.4,26.852
2.63,2.41,26.557
2.63,2.42,26.26
2.63,2.43,25.961
2.63,2.44,25.658
2.63,2.45,25.353
2.63,2.46,25.046
2.63,2.47,24.736
2.63,2.48,24.423
2.63,2.49,24.109
2.63,2.5,23.791
2.63,2.51,23.472
2.63,2.52,23.15
2.63,2.53,22.825
2.63,2.54,22.499
2.63,2.55,22.17
2.63,2.56,21.839
2.63,2.57,21.505
2.63,2.58,21.17
2.63,2.59,20.833
2.63,2.6,20.493
2.63,2.61,20.151
2.63,2.62,19.808
2.63,2.63,19.462
2.63,2.64,19.114
2.63,2.65,18.765
2.63,2.66,18.413
2.63,2.67,18.06
2.63,2.68,17.705
2.63,2.69,17.348
2.63,2.7,16.99
2.63,2.71,16.63
2.63,2.72,16.268
2.63,2.73,15.904
2.63,2.74,15.539
2.63,2.75,15.172
2.63,2.76,14.804
2.63,2.77,14.434
2.63,2.78,14.063
2.63,2.79,13.691
2.63,2.8,13.317
2.63,2.81,12.942
2.63,2.82,12.565
2.63,2.83,12.187
2.63,2.84,11.808
2.63,2.85,11.428
2.63,2.86,11.047
2.63,2.87,10.664
2.63,2.88,10.281
2.63,2.89,9.8965
2.63,2.9,9.511
2.63,2.91,9.1245
2.63,2.92,8.7371
2.63,2.93,8.3489
2.63,2.94,7.9598
2.63,2.95,7.5699
2.63,2.96,7.1793
2.63,2.97,6.788
2.63,2.98,6.3959
2.63,2.99,6.0033
2.63,3,5.61
2.63,3.01,5.2162
2.63,3.02,4.8218
2.63,3.03,4.427
2.63,3.04,4.0317
2.63,3.05,3.636
2.63,3.06,3.24
2.63,3.07,2.8436
2.63,3.08,2.447
2.63,3.09,2.0501
2.63,3.1,1.653
2.63,3.11,1.2557
2.63,3.12,0.85831
2.63,3.13,0.46084
2.63,3.14,0.063313
2.64,0,0
2.64,0.01,0.39043
2.64,0.02,0.78082
2.64,0.03,1.1711
2.64,0.04,1.5613
2.64,0.05,1.9514
2.64,0.06,2.3412
2.64,0.07,2.7308
2.64,0.08,3.1201
2.64,0.09,3.5092
2.64,0.1,3.8978
2.64,0.11,4.2861
2.64,0.12,4.674
2.64,0.13,5.0614
2.64,0.14,5.4482
2.64,0.15,5.8346
2.64,0.16,6.2203
2.64,0.17,6.6054
2.64,0.18,6.9899
2.64,0.19,7.3737
2.64,0.2,7.7567
2.64,0.21,8.139
2.64,0.22,8.5204
2.64,0.23,8.901
2.64,0.24,9.2807
2.64,0.25,9.6595
2.64,0.26,10.037
2.64,0.27,10.414
2.64,0.28,10.79
2.64,0.29,11.165
2.64,0.3,11.538
2.64,0.31,11.911
2.64,0.32,12.282
2.64,0.33,12.652
2.64,0.34,13.02
2.64,0.35,13.388
2.64,0.36,13.754
2.64,0.37,14.119
2.64,0.38,14.482
2.64,0.39,14.844
2.64,0.4,15.204
2.64,0.41,15.563
2.64,0.42,15.92
2.64,0.43,16.276
2.64,0.44,16.63
2.64,0.45,16.983
2.64,0.46,17.333
2.64,0.47,17.682
2.64,0.48,18.029
2.64,0.49,18.375
2.64,0.5,18.718
2.64,0.51,19.06
2.64,0.52,19.4
2.64,0.53,19.738
2.64,0.54,20.074
2.64,0.55,20.407
2.64,0.56,20.739
2.64,0.57,21.069
2.64,0.58,21.397
2.64,0.59,21.722
2.64,0.6,22.046
2.64,0.61,22.367
2.64,0.62,22.686
2.64,0.63,23.002
2.64,0.64,23.317
2.64,0.65,23.629
2.64,0.66,23.938
2.64,0.67,24.245
2.64,0.68,24.55
2.64,0.69,24.853
2.64,0.7,25.152
2.64,0.71,25.45
2.64,0.72,25.745
2.64,0.73,26.037
2.64,0.74,26.326
2.64,0.75,26.613
2.64,0.76,26.898
2.64,0.77,27.179
2.64,0.78,27.458
2.64,0.79,27.735
2.64,0.8,28.008
2.64,0.81,28.279
2.64,0.82,28.546
2.64,0.83,28.811
2.64,0.84,29.073
2.64,0.85,29.333
2.64,0.86,29.589
2.64,0.87,29.842
2.64,0.88,30.092
2.64,0.89,30.339
2.64,0.9,30.584
2.64,0.91,30.825
2.64,0.92,31.063
2.64,0.93,31.298
2.64,0.94,31.53
2.64,0.95,31.758
2.64,0.96,31.984
2.64,0.97,32.206
2.64,0.98,32.425
2.64,0.99,32.641
2.64,1,32.854
2.64,1.01,33.063
2.64,1.02,33.269
2.64,1.03,33.472
2.64,1.04,33.671
2.64,1.05,33.867
2.64,1.06,34.06
2.64,1.07,34.249
2.64,1.08,34.435
2.64,1.09,34.617
2.64,1.1,34.796
2.64,1.11,34.971
2.64,1.12,35.143
2.64,1.13,35.311
2.64,1.14,35.476
2.64,1.15,35.637
2.64,1.16,35.795
2.64,1.17,35.949
2.64,1.18,36.1
2.64,1.19,36.247
2.64,1.2,36.39
2.64,1.21,36.53
2.64,1.22,36.666
2.64,1.23,36.798
2.64,1.24,36.927
2.64,1.25,37.052
2.64,1.26,37.173
2.64,1.27,37.29
2.64,1.28,37.404
2.64,1.29,37.514
2.64,1.3,37.621
2.64,1.31,37.723
2.64,1.32,37.822
2.64,1.33,37.917
2.64,1.34,38.008
2.64,1.35,38.096
2.64,1.36,38.179
2.64,1.37,38.259
2.64,1.38,38.335
2.64,1.39,38.407
2.64,1.4,38.475
2.64,1.41,38.54
2.64,1.42,38.6
2.64,1.43,38.657
2.64,1.44,38.71
2.64,1.45,38.759
2.64,1.46,38.804
2.64,1.47,38.845
2.64,1.48,38.883
2.64,1.49,38.916
2.64,1.5,38.946
2.64,1.51,38.971
2.64,1.52,38.993
2.64,1.53,39.011
2.64,1.54,39.025
2.64,1.55,39.035
2.64,1.56,39.041
2.64,1.57,39.043
2.64,1.58,39.042
2.64,1.59,39.036
2.64,1.6,39.027
2.64,1.61,39.013
2.64,1.62,38.996
2.64,1.63,38.975
2.64,1.64,38.95
2.64,1.65,38.921
2.64,1.66,38.888
2.64,1.67,38.851
2.64,1.68,38.811
2.64,1.69,38.766
2.64,1.7,38.718
2.64,1.71,38.666
2.64,1.72,38.61
2.64,1.73,38.55
2.64,1.74,38.486
2.64,1.75,38.418
2.64,1.76,38.347
2.64,1.77,38.271
2.64,1.78,38.192
2.64,1.79,38.109
2.64,1.8,38.022
2.64,1.81,37.932
2.64,1.82,37.837
2.64,1.83,37.739
2.64,1.84,37.637
2.64,1.85,37.531
2.64,1.86,37.422
2.64,1.87,37.309
2.64,1.88,37.192
2.64,1.89,37.071
2.64,1.9,36.947
2.64,1.91,36.819
2.64,1.92,36.687
2.64,1.93,36.551
2.64,1.94,36.412
2.64,1.95,36.27
2.64,1.96,36.123
2.64,1.97,35.973
2.64,1.98,35.82
2.64,1.99,35.663
2.64,2,35.502
2.64,2.01,35.338
2.64,2.02,35.17
2.64,2.03,34.999
2.64,2.04,34.824
2.64,2.05,34.646
2.64,2.06,34.464
2.64,2.07,34.279
2.64,2.08,34.09
2.64,2.09,33.898
2.64,2.1,33.703
2.64,2.11,33.504
2.64,2.12,33.302
2.64,2.13,33.096
2.64,2.14,32.887
2.64,2.15,32.675
2.64,2.16,32.46
2.64,2.17,32.241
2.64,2.18,32.02
2.64,2.19,31.795
2.64,2.2,31.566
2.64,2.21,31.335
2.64,2.22,31.101
2.64,2.23,30.863
2.64,2.24,30.622
2.64,2.25,30.379
2.64,2.26,30.132
2.64,2.27,29.882
2.64,2.28,29.629
2.64,2.29,29.374
2.64,2.3,29.115
2.64,2.31,28.853
2.64,2.32,28.589
2.64,2.33,28.321
2.64,2.34,28.051
2.64,2.35,27.778
2.64,2.36,27.503
2.64,2.37,27.224
2.64,2.38,26.943
2.64,2.39,26.659
2.64,2.4,26.372
2.64,2.41,26.083
2.64,2.42,25.791
2.64,2.43,25.497
2.64,2.44,25.2
2.64,2.45,24.9
2.64,2.46,24.599
2.64,2.47,24.294
2.64,2.48,23.987
2.64,2.49,23.678
2.64,2.5,23.366
2.64,2.51,23.052
2.64,2.52,22.736
2.64,2.53,22.418
2.64,2.54,22.097
2.64,2.55,21.774
2.64,2.56,21.449
2.64,2.57,21.121
2.64,2.58,20.792
2.64,2.59,20.46
2.64,2.6,20.127
2.64,2.61,19.791
2.64,2.62,19.454
2.64,2.63,19.114
2.64,2.64,18.773
2.64,2.65,18.43
2.64,2.66,18.085
2.64,2.67,17.738
2.64,2.68,17.389
2.64,2.69,17.038
2.64,2.7,16.686
2.64,2.71,16.333
2.64,2.72,15.977
2.64,2.73,15.62
2.64,2.74,15.261
2.64,2.75,14.901
2.64,2.76,14.54
2.64,2.77,14.177
2.64,2.78,13.812
2.64,2.79,13.446
2.64,2.8,13.079
2.64,2.81,12.711
2.64,2.82,12.341
2.64,2.83,11.97
2.64,2.84,11.597
2.64,2.85,11.224
2.64,2.86,10.85
2.64,2.87,10.474
2.64,2.88,10.097
2.64,2.89,9.7197
2.64,2.9,9.3411
2.64,2.91,8.9615
2.64,2.92,8.5811
2.64,2.93,8.1998
2.64,2.94,7.8177
2.64,2.95,7.4347
2.64,2.96,7.0511
2.64,2.97,6.6667
2.64,2.98,6.2817
2.64,2.99,5.896
2.64,3,5.5098
2.64,3.01,5.123
2.64,3.02,4.7357
2.64,3.03,4.3479
2.64,3.04,3.9597
2.64,3.05,3.5711
2.64,3.06,3.1821
2.64,3.07,2.7928
2.64,3.08,2.4033
2.64,3.09,2.0135
2.64,3.1,1.6234
2.64,3.11,1.2333
2.64,3.12,0.84298
2.64,3.13,0.45261
2.64,3.14,0.062183
2.65,0,0
2.65,0.01,0.38329
2.65,0.02,0.76654
2.65,0.03,1.1497
2.65,0.04,1.5328
2.65,0.05,1.9157
2.65,0.06,2.2984
2.65,0.07,2.6809
2.65,0.08,3.0631
2.65,0.09,3.445
2.65,0.1,3.8266
2.65,0.11,4.2077
2.65,0.12,4.5885
2.65,0.13,4.9688
2.65,0.14,5.3486
2.65,0.15,5.7279
2.65,0.16,6.1066
2.65,0.17,6.4847
2.65,0.18,6.8621
2.65,0.19,7.2389
2.65,0.2,7.6149
2.65,0.21,7.9901
2.65,0.22,8.3646
2.65,0.23,8.7382
2.65,0.24,9.111
2.65,0.25,9.4829
2.65,0.26,9.8538
2.65,0.27,10.224
2.65,0.28,10.593
2.65,0.29,10.96
2.65,0.3,11.327
2.65,0.31,11.693
2.65,0.32,12.057
2.65,0.33,12.42
2.65,0.34,12.782
2.65,0.35,13.143
2.65,0.36,13.502
2.65,0.37,13.861
2.65,0.38,14.217
2.65,0.39,14.572
2.65,0.4,14.926
2.65,0.41,15.278
2.65,0.42,15.629
2.65,0.43,15.978
2.65,0.44,16.326
2.65,0.45,16.672
2.65,0.46,17.016
2.65,0.47,17.359
2.65,0.48,17.7
2.65,0.49,18.039
2.65,0.5,18.376
2.65,0.51,18.712
2.65,0.52,19.045
2.65,0.53,19.377
2.65,0.54,19.707
2.65,0.55,20.034
2.65,0.56,20.36
2.65,0.57,20.684
2.65,0.58,21.005
2.65,0.59,21.325
2.65,0.6,21.642
2.65,0.61,21.958
2.65,0.62,22.271
2.65,0.63,22.582
2.65,0.64,22.89
2.65,0.65,23.196
2.65,0.66,23.5
2.65,0.67,23.802
2.65,0.68,24.101
2.65,0.69,24.398
2.65,0.7,24.692
2.65,0.71,24.984
2.65,0.72,25.274
2.65,0.73,25.561
2.65,0.74,25.845
2.65,0.75,26.127
2.65,0.76,26.406
2.65,0.77,26.682
2.65,0.78,26.956
2.65,0.79,27.227
2.65,0.8,27.496
2.65,0.81,27.762
2.65,0.82,28.024
2.65,0.83,28.284
2.65,0.84,28.542
2.65,0.85,28.796
2.65,0.86,29.048
2.65,0.87,29.296
2.65,0.88,29.542
2.65,0.89,29.785
2.65,0.9,30.024
2.65,0.91,30.261
2.65,0.92,30.495
2.65,0.93,30.726
2.65,0.94,30.953
2.65,0.95,31.178
2.65,0.96,31.399
2.65,0.97,31.617
2.65,0.98,31.832
2.65,0.99,32.044
2.65,1,32.253
2.65,1.01,32.459
2.65,1.02,32.661
2.65,1.03,32.86
2.65,1.04,33.055
2.65,1.05,33.248
2.65,1.06,33.437
2.65,1.07,33.623
2.65,1.08,33.805
2.65,1.09,33.984
2.65,1.1,34.159
2.65,1.11,34.332
2.65,1.12,34.5
2.65,1.13,34.666
2.65,1.14,34.827
2.65,1.15,34.986
2.65,1.16,35.141
2.65,1.17,35.292
2.65,1.18,35.44
2.65,1.19,35.584
2.65,1.2,35.725
2.65,1.21,35.862
2.65,1.22,35.995
2.65,1.23,36.125
2.65,1.24,36.251
2.65,1.25,36.374
2.65,1.26,36.493
2.65,1.27,36.608
2.65,1.28,36.72
2.65,1.29,36.828
2.65,1.3,36.933
2.65,1.31,37.033
2.65,1.32,37.13
2.65,1.33,37.224
2.65,1.34,37.313
2.65,1.35,37.399
2.65,1.36,37.481
2.65,1.37,37.559
2.65,1.38,37.634
2.65,1.39,37.705
2.65,1.4,37.772
2.65,1.41,37.835
2.65,1.42,37.894
2.65,1.43,37.95
2.65,1.44,38.002
2.65,1.45,38.05
2.65,1.46,38.094
2.65,1.47,38.135
2.65,1.48,38.172
2.65,1.49,38.204
2.65,1.5,38.233
2.65,1.51,38.259
2.65,1.52,38.28
2.65,1.53,38.298
2.65,1.54,38.311
2.65,1.55,38.321
2.65,1.56,38.327
2.65,1.57,38.329
2.65,1.58,38.328
2.65,1.59,38.322
2.65,1.6,38.313
2.65,1.61,38.3
2.65,1.62,38.283
2.65,1.63,38.262
2.65,1.64,38.238
2.65,1.65,38.209
2.65,1.66,38.177
2.65,1.67,38.141
2.65,1.68,38.101
2.65,1.69,38.057
2.65,1.7,38.01
2.65,1.71,37.959
2.65,1.72,37.904
2.65,1.73,37.845
2.65,1.74,37.782
2.65,1.75,37.716
2.65,1.76,37.645
2.65,1.77,37.571
2.65,1.78,37.494
2.65,1.79,37.412
2.65,1.8,37.327
2.65,1.81,37.238
2.65,1.82,37.145
2.65,1.83,37.049
2.65,1.84,36.949
2.65,1.85,36.845
2.65,1.86,36.738
2.65,1.87,36.627
2.65,1.88,36.512
2.65,1.89,36.393
2.65,1.9,36.271
2.65,1.91,36.145
2.65,1.92,36.016
2.65,1.93,35.883
2.65,1.94,35.747
2.65,1.95,35.606
2.65,1.96,35.463
2.65,1.97,35.316
2.65,1.98,35.165
2.65,1.99,35.011
2.65,2,34.853
2.65,2.01,34.692
2.65,2.02,34.527
2.65,2.03,34.359
2.65,2.04,34.187
2.65,2.05,34.012
2.65,2.06,33.834
2.65,2.07,33.652
2.65,2.08,33.467
2.65,2.09,33.278
2.65,2.1,33.086
2.65,2.11,32.891
2.65,2.12,32.693
2.65,2.13,32.491
2.65,2.14,32.286
2.65,2.15,32.078
2.65,2.16,31.866
2.65,2.17,31.652
2.65,2.18,31.434
2.65,2.19,31.213
2.65,2.2,30.989
2.65,2.21,30.762
2.65,2.22,30.532
2.65,2.23,30.299
2.65,2.24,30.062
2.65,2.25,29.823
2.65,2.26,29.581
2.65,2.27,29.336
2.65,2.28,29.087
2.65,2.29,28.836
2.65,2.3,28.582
2.65,2.31,28.326
2.65,2.32,28.066
2.65,2.33,27.804
2.65,2.34,27.538
2.65,2.35,27.27
2.65,2.36,27
2.65,2.37,26.726
2.65,2.38,26.45
2.65,2.39,26.171
2.65,2.4,25.89
2.65,2.41,25.606
2.65,2.42,25.32
2.65,2.43,25.031
2.65,2.44,24.739
2.65,2.45,24.445
2.65,2.46,24.149
2.65,2.47,23.85
2.65,2.48,23.549
2.65,2.49,23.245
2.65,2.5,22.939
2.65,2.51,22.631
2.65,2.52,22.32
2.65,2.53,22.008
2.65,2.54,21.693
2.65,2.55,21.376
2.65,2.56,21.056
2.65,2.57,20.735
2.65,2.58,20.412
2.65,2.59,20.086
2.65,2.6,19.759
2.65,2.61,19.429
2.65,2.62,19.098
2.65,2.63,18.765
2.65,2.64,18.43
2.65,2.65,18.093
2.65,2.66,17.754
2.65,2.67,17.413
2.65,2.68,17.071
2.65,2.69,16.727
2.65,2.7,16.381
2.65,2.71,16.034
2.65,2.72,15.685
2.65,2.73,15.334
2.65,2.74,14.982
2.65,2.75,14.629
2.65,2.76,14.274
2.65,2.77,13.917
2.65,2.78,13.56
2.65,2.79,13.2
2.65,2.8,12.84
2.65,2.81,12.478
2.65,2.82,12.115
2.65,2.83,11.751
2.65,2.84,11.385
2.65,2.85,11.019
2.65,2.86,10.651
2.65,2.87,10.282
2.65,2.88,9.9127
2.65,2.89,9.542
2.65,2.9,9.1703
2.65,2.91,8.7977
2.65,2.92,8.4242
2.65,2.93,8.0498
2.65,2.94,7.6747
2.65,2.95,7.2988
2.65,2.96,6.9222
2.65,2.97,6.5448
2.65,2.98,6.1668
2.65,2.99,5.7882
2.65,3,5.409
2.65,3.01,5.0293
2.65,3.02,4.6491
2.65,3.03,4.2684
2.65,3.04,3.8873
2.65,3.05,3.5058
2.65,3.06,3.1239
2.65,3.07,2.7418
2.65,3.08,2.3593
2.65,3.09,1.9766
2.65,3.1,1.5938
2.65,3.11,1.2107
2.65,3.12,0.82757
2.65,3.13,0.44433
2.65,3.14,0.061045
2.66,0,0
2.66,0.01,0.37611
2.66,0.02,0.75218
2.66,0.03,1.1282
2.66,0.04,1.5041
2.66,0.05,1.8798
2.66,0.06,2.2553
2.66,0.07,2.6307
2.66,0.08,3.0057
2.66,0.09,3.3805
2.66,0.1,3.7549
2.66,0.11,4.1289
2.66,0.12,4.5026
2.66,0.13,4.8758
2.66,0.14,5.2484
2.66,0.15,5.6206
2.66,0.16,5.9922
2.66,0.17,6.3632
2.66,0.18,6.7336
2.66,0.19,7.1033
2.66,0.2,7.4723
2.66,0.21,7.8405
2.66,0.22,8.208
2.66,0.23,8.5746
2.66,0.24,8.9404
2.66,0.25,9.3053
2.66,0.26,9.6692
2.66,0.27,10.032
2.66,0.28,10.394
2.66,0.29,10.755
2.66,0.3,11.115
2.66,0.31,11.474
2.66,0.32,11.831
2.66,0.33,12.188
2.66,0.34,12.543
2.66,0.35,12.897
2.66,0.36,13.25
2.66,0.37,13.601
2.66,0.38,13.951
2.66,0.39,14.3
2.66,0.4,14.647
2.66,0.41,14.992
2.66,0.42,15.337
2.66,0.43,15.679
2.66,0.44,16.02
2.66,0.45,16.36
2.66,0.46,16.698
2.66,0.47,17.034
2.66,0.48,17.368
2.66,0.49,17.701
2.66,0.5,18.032
2.66,0.51,18.361
2.66,0.52,18.688
2.66,0.53,19.014
2.66,0.54,19.338
2.66,0.55,19.659
2.66,0.56,19.979
2.66,0.57,20.296
2.66,0.58,20.612
2.66,0.59,20.926
2.66,0.6,21.237
2.66,0.61,21.547
2.66,0.62,21.854
2.66,0.63,22.159
2.66,0.64,22.462
2.66,0.65,22.762
2.66,0.66,23.06
2.66,0.67,23.356
2.66,0.68,23.65
2.66,0.69,23.941
2.66,0.7,24.23
2.66,0.71,24.517
2.66,0.72,24.801
2.66,0.73,25.082
2.66,0.74,25.361
2.66,0.75,25.638
2.66,0.76,25.911
2.66,0.77,26.183
2.66,0.78,26.452
2.66,0.79,26.718
2.66,0.8,26.981
2.66,0.81,27.242
2.66,0.82,27.5
2.66,0.83,27.755
2.66,0.84,28.007
2.66,0.85,28.257
2.66,0.86,28.504
2.66,0.87,28.748
2.66,0.88,28.989
2.66,0.89,29.227
2.66,0.9,29.462
2.66,0.91,29.695
2.66,0.92,29.924
2.66,0.93,30.15
2.66,0.94,30.374
2.66,0.95,30.594
2.66,0.96,30.811
2.66,0.97,31.025
2.66,0.98,31.236
2.66,0.99,31.444
2.66,1,31.649
2.66,1.01,31.851
2.66,1.02,32.049
2.66,1.03,32.244
2.66,1.04,32.436
2.66,1.05,32.625
2.66,1.06,32.811
2.66,1.07,32.993
2.66,1.08,33.172
2.66,1.09,33.348
2.66,1.1,33.52
2.66,1.11,33.689
2.66,1.12,33.854
2.66,1.13,34.016
2.66,1.14,34.175
2.66,1.15,34.331
2.66,1.16,34.482
2.66,1.17,34.631
2.66,1.18,34.776
2.66,1.19,34.918
2.66,1.2,35.056
2.66,1.21,35.19
2.66,1.22,35.321
2.66,1.23,35.449
2.66,1.24,35.573
2.66,1.25,35.693
2.66,1.26,35.81
2.66,1.27,35.923
2.66,1.28,36.033
2.66,1.29,36.139
2.66,1.3,36.241
2.66,1.31,36.34
2.66,1.32,36.435
2.66,1.33,36.527
2.66,1.34,36.614
2.66,1.35,36.699
2.66,1.36,36.779
2.66,1.37,36.856
2.66,1.38,36.929
2.66,1.39,36.999
2.66,1.4,37.064
2.66,1.41,37.126
2.66,1.42,37.185
2.66,1.43,37.239
2.66,1.44,37.29
2.66,1.45,37.338
2.66,1.46,37.381
2.66,1.47,37.421
2.66,1.48,37.457
2.66,1.49,37.489
2.66,1.5,37.517
2.66,1.51,37.542
2.66,1.52,37.563
2.66,1.53,37.58
2.66,1.54,37.594
2.66,1.55,37.604
2.66,1.56,37.609
2.66,1.57,37.612
2.66,1.58,37.61
2.66,1.59,37.605
2.66,1.6,37.596
2.66,1.61,37.583
2.66,1.62,37.566
2.66,1.63,37.546
2.66,1.64,37.522
2.66,1.65,37.494
2.66,1.66,37.462
2.66,1.67,37.427
2.66,1.68,37.388
2.66,1.69,37.345
2.66,1.7,37.298
2.66,1.71,37.248
2.66,1.72,37.194
2.66,1.73,37.136
2.66,1.74,37.075
2.66,1.75,37.009
2.66,1.76,36.94
2.66,1.77,36.868
2.66,1.78,36.792
2.66,1.79,36.712
2.66,1.8,36.628
2.66,1.81,36.541
2.66,1.82,36.45
2.66,1.83,36.355
2.66,1.84,36.257
2.66,1.85,36.155
2.66,1.86,36.05
2.66,1.87,35.941
2.66,1.88,35.828
2.66,1.89,35.712
2.66,1.9,35.592
2.66,1.91,35.469
2.66,1.92,35.342
2.66,1.93,35.211
2.66,1.94,35.077
2.66,1.95,34.94
2.66,1.96,34.799
2.66,1.97,34.654
2.66,1.98,34.506
2.66,1.99,34.355
2.66,2,34.2
2.66,2.01,34.042
2.66,2.02,33.88
2.66,2.03,33.715
2.66,2.04,33.547
2.66,2.05,33.375
2.66,2.06,33.2
2.66,2.07,33.022
2.66,2.08,32.84
2.66,2.09,32.655
2.66,2.1,32.467
2.66,2.11,32.275
2.66,2.12,32.081
2.66,2.13,31.883
2.66,2.14,31.681
2.66,2.15,31.477
2.66,2.16,31.27
2.66,2.17,31.059
2.66,2.18,30.845
2.66,2.19,30.629
2.66,2.2,30.409
2.66,2.21,30.186
2.66,2.22,29.96
2.66,2.23,29.731
2.66,2.24,29.499
2.66,2.25,29.265
2.66,2.26,29.027
2.66,2.27,28.786
2.66,2.28,28.543
2.66,2.29,28.296
2.66,2.3,28.047
2.66,2.31,27.795
2.66,2.32,27.54
2.66,2.33,27.283
2.66,2.34,27.023
2.66,2.35,26.76
2.66,2.36,26.494
2.66,2.37,26.226
2.66,2.38,25.955
2.66,2.39,25.681
2.66,2.4,25.405
2.66,2.41,25.127
2.66,2.42,24.846
2.66,2.43,24.562
2.66,2.44,24.276
2.66,2.45,23.987
2.66,2.46,23.697
2.66,2.47,23.403
2.66,2.48,23.108
2.66,2.49,22.81
2.66,2.5,22.51
2.66,2.51,22.207
2.66,2.52,21.902
2.66,2.53,21.596
2.66,2.54,21.287
2.66,2.55,20.975
2.66,2.56,20.662
2.66,2.57,20.347
2.66,2.58,20.03
2.66,2.59,19.71
2.66,2.6,19.389
2.66,2.61,19.066
2.66,2.62,18.74
2.66,2.63,18.413
2.66,2.64,18.085
2.66,2.65,17.754
2.66,2.66,17.421
2.66,2.67,17.087
2.66,2.68,16.751
2.66,2.69,16.414
2.66,2.7,16.074
2.66,2.71,15.734
2.66,2.72,15.391
2.66,2.73,15.047
2.66,2.74,14.702
2.66,2.75,14.355
2.66,2.76,14.007
2.66,2.77,13.657
2.66,2.78,13.306
2.66,2.79,12.953
2.66,2.8,12.599
2.66,2.81,12.244
2.66,2.82,11.888
2.66,2.83,11.531
2.66,2.84,11.172
2.66,2.85,10.813
2.66,2.86,10.452
2.66,2.87,10.09
2.66,2.88,9.7271
2.66,2.89,9.3633
2.66,2.9,8.9986
2.66,2.91,8.6329
2.66,2.92,8.2664
2.66,2.93,7.8991
2.66,2.94,7.531
2.66,2.95,7.1621
2.66,2.96,6.7925
2.66,2.97,6.4223
2.66,2.98,6.0514
2.66,2.99,5.6798
2.66,3,5.3078
2.66,3.01,4.9351
2.66,3.02,4.562
2.66,3.03,4.1885
2.66,3.04,3.8145
2.66,3.05,3.4401
2.66,3.06,3.0654
2.66,3.07,2.6904
2.66,3.08,2.3151
2.66,3.09,1.9396
2.66,3.1,1.5639
2.66,3.11,1.1881
2.66,3.12,0.81207
2.66,3.13,0.43601
2.66,3.14,0.059902
2.67,0,0
2.67,0.01,0.3689
2.67,0.02,0.73775
2.67,0.03,1.1065
2.67,0.04,1.4752
2.67,0.05,1.8437
2.67,0.06,2.2121
2.67,0.07,2.5802
2.67,0.08,2.9481
2.67,0.09,3.3156
2.67,0.1,3.6829
2.67,0.11,4.0497
2.67,0.12,4.4162
2.67,0.13,4.7822
2.67,0.14,5.1478
2.67,0.15,5.5128
2.67,0.16,5.8773
2.67,0.17,6.2412
2.67,0.18,6.6044
2.67,0.19,6.967
2.67,0.2,7.3289
2.67,0.21,7.6901
2.67,0.22,8.0505
2.67,0.23,8.4101
2.67,0.24,8.7689
2.67,0.25,9.1268
2.67,0.26,9.4837
2.67,0.27,9.8398
2.67,0.28,10.195
2.67,0.29,10.549
2.67,0.3,10.902
2.67,0.31,11.254
2.67,0.32,11.604
2.67,0.33,11.954
2.67,0.34,12.302
2.67,0.35,12.65
2.67,0.36,12.995
2.67,0.37,13.34
2.67,0.38,13.683
2.67,0.39,14.025
2.67,0.4,14.366
2.67,0.41,14.705
2.67,0.42,15.042
2.67,0.43,15.378
2.67,0.44,15.713
2.67,0.45,16.046
2.67,0.46,16.377
2.67,0.47,16.707
2.67,0.48,17.035
2.67,0.49,17.361
2.67,0.5,17.686
2.67,0.51,18.009
2.67,0.52,18.33
2.67,0.53,18.649
2.67,0.54,18.967
2.67,0.55,19.282
2.67,0.56,19.596
2.67,0.57,19.907
2.67,0.58,20.217
2.67,0.59,20.524
2.67,0.6,20.83
2.67,0.61,21.133
2.67,0.62,21.434
2.67,0.63,21.734
2.67,0.64,22.031
2.67,0.65,22.325
2.67,0.66,22.618
2.67,0.67,22.908
2.67,0.68,23.196
2.67,0.69,23.482
2.67,0.7,23.765
2.67,0.71,24.046
2.67,0.72,24.325
2.67,0.73,24.601
2.67,0.74,24.875
2.67,0.75,25.146
2.67,0.76,25.414
2.67,0.77,25.681
2.67,0.78,25.944
2.67,0.79,26.205
2.67,0.8,26.463
2.67,0.81,26.719
2.67,0.82,26.972
2.67,0.83,27.222
